,Date,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA
3090,25/04/15,0.0,0.0,D,West Brom,Liverpool,4.15,3.51,2.02,4.34,3.54,1.97
3091,25/04/15,2.0,3.0,A,Newcastle,Swansea,2.42,3.33,3.26,2.32,3.32,3.48
3092,25/04/17,4.0,2.0,H,Chelsea,Southampton,1.44,4.72,8.66,1.46,4.8,7.88
3093,25/04/2016,1.0,1.0,D,Tottenham,West Brom,1.24,6.82,15.4,1.24,6.9,15.25
3094,25/04/2021,0.0,0.0,D,Leeds,Man United,4.17,4.2,1.83,4.42,3.98,1.83
3095,25/04/2021,2.0,2.0,D,Aston Villa,West Brom,1.9,3.8,4.28,2.1,3.57,3.76
3096,25/04/2021,0.0,4.0,A,Wolves,Burnley,2.12,3.32,3.99,2.44,3.06,3.5
3097,25/04/2022,0.0,0.0,D,Crystal Palace,Leeds,2.11,3.69,3.6,2.44,3.49,2.99
3098,25/06/2020,2.0,1.0,H,Chelsea,Man City,4.1,4.24,1.82,4.29,3.96,1.85
3099,25/06/2020,0.0,2.0,A,Southampton,Arsenal,2.69,3.53,2.67,2.7,3.65,2.65
3100,25/06/2020,1.0,0.0,H,Burnley,Watford,3.09,3.25,2.51,3.72,3.33,2.2
3101,25/08/12,1.0,3.0,A,Aston Villa,Everton,3.14,3.36,2.47,3.73,3.42,2.16
3102,25/08/12,0.0,2.0,A,Southampton,Wigan,2.2,3.51,3.56,2.2,3.47,3.61
3103,25/08/12,3.0,0.0,H,Swansea,West Ham,2.13,3.43,3.85,2.22,3.4,3.6
3104,25/08/12,1.0,1.0,D,Tottenham,West Brom,1.51,4.52,7.35,1.63,4.18,5.9
3105,25/08/12,2.0,0.0,H,Chelsea,Newcastle,1.51,4.5,7.27,1.5,4.49,7.5
3106,25/08/12,3.0,2.0,H,Man United,Fulham,1.32,5.6,11.85,1.3,6.04,11.99
3107,25/08/12,1.0,1.0,D,Norwich,QPR,2.34,3.5,3.25,2.37,3.6,3.09
3108,25/08/13,1.0,0.0,H,Tottenham,Swansea,1.62,4.04,6.45,1.78,3.67,5.4
3109,25/08/13,3.0,2.0,H,Cardiff,Man City,7.99,4.75,1.46,8.67,4.91,1.43
3110,25/08/14,3.0,1.0,H,Man City,Liverpool,1.83,4.05,4.43,1.85,4.01,4.35
3111,25/08/2018,3.0,1.0,H,Arsenal,West Ham,1.38,5.52,8.77,1.37,5.65,8.67
3112,25/08/2018,2.0,2.0,D,Bournemouth,Everton,2.63,3.58,2.77,2.68,3.51,2.75
3113,25/08/2018,1.0,2.0,A,Southampton,Leicester,2.45,3.34,3.18,2.35,3.28,3.44
3114,25/08/2018,0.0,0.0,D,Huddersfield,Cardiff,2.34,3.1,3.68,2.46,3.03,3.5
3115,25/08/2018,1.0,0.0,H,Liverpool,Brighton,1.17,8.54,21.13,1.15,9.48,22.0
3116,25/08/2018,1.0,1.0,D,Wolves,Man City,12.1,6.52,1.27,12.01,5.82,1.3
3117,25/08/2019,0.0,1.0,A,Tottenham,Newcastle,1.26,6.46,12.01,1.28,6.21,11.48
3118,25/08/2019,1.0,1.0,D,Wolves,Burnley,1.83,3.52,5.06,1.78,3.51,5.6
3119,25/08/2019,1.0,3.0,A,Bournemouth,Man City,14.88,7.52,1.2,17.0,9.5,1.16
3120,25/09/16,0.0,3.0,A,West Ham,Southampton,2.83,3.35,2.72,3.15,3.41,2.44
3121,25/09/2017,2.0,0.0,H,Arsenal,West Brom,1.36,5.45,10.0,1.34,5.56,10.78
3122,25/09/2021,0.0,1.0,A,Man United,Aston Villa,1.41,5.12,8.13,1.42,5.1,7.95
3123,25/09/2021,2.0,0.0,H,Everton,Norwich,1.65,3.91,6.09,1.7,3.82,5.72
3124,25/09/2021,1.0,2.0,A,Leeds,West Ham,3.17,3.73,2.28,3.08,3.62,2.38
3125,25/09/2021,1.0,1.0,D,Watford,Newcastle,2.26,3.42,3.47,2.16,3.57,3.59
3126,25/09/2021,3.0,3.0,D,Brentford,Liverpool,7.48,4.51,1.49,7.88,4.98,1.43
3127,25/09/2021,0.0,1.0,A,Chelsea,Man City,2.74,3.3,2.83,2.92,3.21,2.72
3128,25/09/2021,2.0,2.0,D,Leicester,Burnley,1.6,4.09,6.37,1.71,3.9,5.39
3129,25/10/14,2.0,1.0,H,West Ham,Man City,6.66,4.71,1.52,6.53,4.66,1.53
3130,25/10/14,0.0,0.0,D,Liverpool,Hull,1.44,4.84,8.29,1.4,5.25,8.65
3131,25/10/14,1.0,0.0,H,Southampton,Stoke,1.65,4.1,5.94,1.61,4.15,6.4
3132,25/10/14,2.0,0.0,H,Swansea,Leicester,1.92,3.72,4.37,1.84,3.76,4.74
3133,25/10/14,2.0,2.0,D,West Brom,Crystal Palace,1.89,3.62,4.65,1.85,3.81,4.61
3134,25/10/14,0.0,2.0,A,Sunderland,Arsenal,5.21,3.95,1.74,4.75,3.76,1.84
3135,25/10/2015,1.0,1.0,D,Liverpool,Southampton,2.08,3.56,3.87,2.09,3.53,3.87
3136,25/10/2015,0.0,0.0,D,Man United,Man City,2.59,3.41,2.93,2.63,3.32,2.95
3137,25/10/2015,3.0,0.0,H,Sunderland,Newcastle,2.57,3.41,2.96,2.63,3.38,2.91
3138,25/10/2015,1.0,5.0,A,Bournemouth,Tottenham,3.58,3.42,2.23,3.52,3.55,2.2
3139,25/10/2019,0.0,9.0,A,Southampton,Leicester,3.25,3.34,2.38,3.13,3.32,2.46
3140,25/10/2020,0.0,1.0,A,Arsenal,Leicester,1.95,3.83,4.06,2.0,3.57,4.17
3141,25/10/2020,1.0,1.0,D,Wolves,Newcastle,1.79,3.59,5.48,1.86,3.52,5.01
3142,25/10/2020,2.0,0.0,H,Southampton,Everton,2.84,3.58,2.58,3.08,3.56,2.41
3143,25/11/12,0.0,0.0,D,Swansea,Liverpool,3.57,3.74,2.12,3.76,3.51,2.13
3144,25/11/12,0.0,0.0,D,Chelsea,Man City,2.59,3.62,2.8,2.52,3.47,2.99
3145,25/11/12,3.0,1.0,H,Tottenham,West Ham,1.67,4.1,5.62,1.77,3.78,5.27
3146,25/11/12,2.0,0.0,H,Southampton,Newcastle,2.32,3.61,3.2,2.09,3.58,3.85
3147,25/11/13,2.0,2.0,D,West Brom,Aston Villa,2.14,3.4,3.88,2.15,3.34,3.9
3148,25/11/2017,1.0,1.0,D,Tottenham,West Brom,1.27,6.2,14.35,1.26,6.6,13.65
3149,25/11/2017,2.0,1.0,H,Crystal Palace,Stoke,2.08,3.44,4.03,1.95,3.63,4.29
3150,25/11/2017,0.0,0.0,D,Swansea,Bournemouth,2.83,3.27,2.77,3.01,3.3,2.6
3151,25/11/2017,1.0,1.0,D,Liverpool,Chelsea,2.12,3.68,3.62,2.21,3.59,3.45
3152,25/11/2017,0.0,3.0,A,Newcastle,Watford,2.18,3.48,3.59,2.4,3.37,3.26
3153,25/11/2017,1.0,0.0,H,Man United,Brighton,1.19,7.42,20.97,1.2,7.45,19.0
3154,25/11/2018,1.0,2.0,A,Bournemouth,Arsenal,3.53,3.84,2.1,3.38,3.7,2.21
3155,25/11/2018,0.0,2.0,A,Wolves,Huddersfield,1.51,4.16,8.2,1.61,3.71,7.73
3156,25/11/2019,2.0,0.0,H,Aston Villa,Newcastle,2.14,3.54,3.6,2.22,3.58,3.37
3157,26/01/2021,2.0,3.0,A,Crystal Palace,West Ham,3.21,3.32,2.44,3.64,3.38,2.21
3158,26/01/2021,1.0,2.0,A,Newcastle,Leeds,3.92,3.89,1.95,4.2,4.01,1.86
3159,26/01/2021,1.0,3.0,A,Southampton,Arsenal,3.59,3.69,2.11,3.55,3.74,2.11
3160,26/01/2021,0.0,5.0,A,West Brom,Man City,15.82,7.25,1.21,20.07,8.8,1.16
3161,26/02/17,4.0,0.0,H,Tottenham,Stoke,1.43,4.89,8.49,1.38,5.3,9.2
3162,26/02/2019,2.0,1.0,H,Leicester,Brighton,1.95,3.45,4.53,1.82,3.52,5.25
3163,26/02/2019,1.0,0.0,H,Huddersfield,Wolves,5.17,3.41,1.86,5.56,3.62,1.76
3164,26/02/2019,2.0,0.0,H,Newcastle,Burnley,2.15,3.33,3.89,2.21,3.23,3.83
3165,26/02/2019,0.0,3.0,A,Cardiff,Everton,3.85,3.38,2.14,3.95,3.37,2.12
3166,26/02/2022,0.0,4.0,A,Leeds,Tottenham,4.14,4.03,1.87,3.79,3.87,2.0
3167,26/02/2022,0.0,2.0,A,Brentford,Newcastle,2.55,3.2,3.15,2.32,3.17,3.6
3168,26/02/2022,0.0,2.0,A,Brighton,Aston Villa,2.24,3.42,3.52,2.26,3.29,3.64
3169,26/02/2022,0.0,0.0,D,Man United,Watford,1.36,5.67,8.94,1.39,4.98,9.14
3170,26/02/2022,1.0,1.0,D,Crystal Palace,Burnley,2.0,3.44,4.29,1.92,3.34,4.9
3171,26/02/2022,0.0,1.0,A,Everton,Man City,10.59,6.17,1.29,12.5,6.75,1.25
3172,26/03/14,2.0,1.0,H,Liverpool,Sunderland,1.17,8.65,21.02,1.17,9.21,17.94
3173,26/03/14,2.0,1.0,H,West Ham,Hull,2.44,3.24,3.32,2.43,3.32,3.26
3174,26/04/14,2.0,2.0,D,Fulham,Hull,2.35,3.48,3.25,2.45,3.42,3.14
3175,26/04/14,4.0,0.0,H,Man United,Norwich,1.38,5.35,9.08,1.3,6.72,9.53
3176,26/04/14,2.0,0.0,H,Southampton,Everton,2.74,3.59,2.65,2.88,3.52,2.57
3177,26/04/14,0.0,1.0,A,Stoke,Tottenham,3.33,3.39,2.35,3.59,3.53,2.18
3178,26/04/14,4.0,1.0,H,Swansea,Aston Villa,1.69,3.86,5.93,1.72,3.94,5.43
3179,26/04/14,1.0,0.0,H,West Brom,West Ham,1.88,3.74,4.55,1.88,3.78,4.54
3180,26/04/15,0.0,0.0,D,Arsenal,Chelsea,2.35,3.29,3.44,2.45,3.27,3.26
3181,26/04/15,3.0,0.0,H,Everton,Man United,3.66,3.39,2.2,4.04,3.51,2.04
3182,26/04/17,1.0,0.0,H,Middlesbrough,Sunderland,2.23,3.44,3.58,2.21,3.45,3.6
3183,26/04/17,0.0,1.0,A,Crystal Palace,Tottenham,5.68,4.22,1.65,5.85,4.55,1.59
3184,26/04/17,1.0,0.0,H,Arsenal,Leicester,1.61,4.54,5.6,1.46,5.1,7.15
3185,26/04/2019,5.0,0.0,H,Liverpool,Huddersfield,1.08,13.99,30.97,1.08,14.1,34.97
3186,26/04/2021,2.0,1.0,H,Leicester,Crystal Palace,1.48,4.36,8.24,1.44,4.75,8.25
3187,26/07/2020,1.0,1.0,D,Crystal Palace,Tottenham,6.4,4.27,1.56,6.94,4.62,1.49
3188,26/07/2020,1.0,3.0,A,Everton,Bournemouth,2.26,3.87,3.03,2.34,3.7,3.01
3189,26/07/2020,1.0,1.0,D,West Ham,Aston Villa,3.12,3.62,2.31,2.66,3.53,2.69
3190,26/07/2020,0.0,2.0,A,Leicester,Man United,3.25,3.51,2.28,3.76,3.65,2.05
3191,26/07/2020,3.0,1.0,H,Southampton,Sheffield United,2.18,3.54,3.46,2.0,3.68,3.93
3192,26/07/2020,2.0,0.0,H,Chelsea,Wolves,1.88,3.81,4.29,1.96,3.38,4.52
3193,26/07/2020,1.0,2.0,A,Burnley,Brighton,2.34,3.55,3.11,2.64,3.39,2.8
3194,26/07/2020,1.0,3.0,A,Newcastle,Liverpool,7.79,5.07,1.41,5.42,4.62,1.58
3195,26/07/2020,3.0,2.0,H,Arsenal,Watford,1.93,4.04,3.79,2.05,3.84,3.56
3196,26/07/2020,5.0,0.0,H,Man City,Norwich,1.08,13.1,30.22,1.04,18.5,41.0
3197,26/08/12,2.0,2.0,D,Liverpool,Man City,3.14,3.46,2.42,2.95,3.43,2.57
3198,26/08/12,0.0,0.0,D,Stoke,Arsenal,3.57,3.46,2.21,3.3,3.41,2.36
3199,26/08/13,0.0,0.0,D,Man United,Chelsea,2.48,3.51,3.02,2.34,3.37,3.4
3200,26/08/2017,3.0,0.0,H,Newcastle,West Ham,2.34,3.42,3.33,2.36,3.45,3.26
3201,26/08/2017,0.0,2.0,A,Crystal Palace,Swansea,1.99,3.43,4.41,2.12,3.3,4.09
3202,26/08/2017,0.0,0.0,D,Watford,Brighton,1.99,3.37,4.5,2.23,3.23,3.81
3203,26/08/2017,0.0,0.0,D,Huddersfield,Southampton,4.01,3.45,2.08,4.21,3.48,2.02
3204,26/08/2017,2.0,0.0,H,Man United,Leicester,1.33,5.56,11.31,1.33,5.6,11.25
3205,26/08/2017,1.0,2.0,A,Bournemouth,Man City,11.14,5.79,1.32,12.0,6.75,1.27
3206,26/08/2018,1.0,2.0,A,Newcastle,Chelsea,5.49,4.06,1.68,6.66,4.25,1.57
3207,26/08/2018,4.0,2.0,H,Fulham,Burnley,1.97,3.47,4.4,2.26,3.23,3.71
3208,26/08/2018,2.0,1.0,H,Watford,Crystal Palace,2.61,3.33,2.96,2.37,3.37,3.3
3209,26/09/16,2.0,0.0,H,Burnley,Watford,3.09,3.21,2.59,3.4,3.23,2.4
3210,26/09/2015,3.0,2.0,H,Liverpool,Aston Villa,1.53,4.28,7.48,1.5,4.42,7.79
3211,26/09/2015,2.0,1.0,H,Stoke,Bournemouth,2.47,3.46,3.06,2.43,3.49,3.1
3212,26/09/2015,3.0,1.0,H,Southampton,Swansea,2.04,3.51,4.07,1.85,3.71,4.79
3213,26/09/2015,2.0,2.0,D,West Ham,Norwich,2.22,3.54,3.49,2.25,3.49,3.45
3214,26/09/2015,4.0,1.0,H,Tottenham,Man City,4.03,3.82,1.96,3.49,3.51,2.23
3215,26/09/2015,2.0,2.0,D,Newcastle,Chelsea,5.98,4.16,1.63,5.8,4.24,1.63
3216,26/09/2015,3.0,0.0,H,Man United,Sunderland,1.23,6.9,16.7,1.22,7.7,13.75
3217,26/09/2015,2.0,5.0,A,Leicester,Arsenal,4.55,3.97,1.83,4.76,4.03,1.78
3218,26/09/2020,0.0,1.0,A,Burnley,Southampton,3.41,3.31,2.36,3.37,3.47,2.3
3219,26/09/2020,3.0,3.0,D,West Brom,Chelsea,8.55,5.33,1.39,6.96,5.03,1.47
3220,26/09/2020,1.0,2.0,A,Crystal Palace,Everton,3.72,3.44,2.17,3.58,3.34,2.27
3221,26/09/2020,2.0,3.0,A,Brighton,Man United,5.1,3.82,1.78,5.58,4.36,1.63
3222,26/09/2021,3.0,1.0,H,Arsenal,Tottenham,2.29,3.3,3.54,2.25,3.4,3.53
3223,26/09/2021,0.0,1.0,A,Southampton,Wolves,2.7,3.27,2.89,2.15,3.42,3.78
3224,26/10/13,2.0,0.0,H,Southampton,Fulham,1.61,4.18,6.2,1.62,4.2,6.08
3225,26/10/13,0.0,2.0,A,Aston Villa,Everton,3.46,3.52,2.23,3.39,3.44,2.3
3226,26/10/13,0.0,0.0,D,Norwich,Cardiff,2.17,3.36,3.81,2.0,3.53,4.23
3227,26/10/13,3.0,2.0,H,Man United,Stoke,1.34,5.35,11.8,1.31,5.89,11.53
3228,26/10/13,4.0,1.0,H,Liverpool,West Brom,1.43,4.96,8.23,1.43,5.13,8.07
3229,26/10/13,0.0,2.0,A,Crystal Palace,Arsenal,9.85,5.2,1.38,13.5,5.91,1.29
3230,26/10/14,1.0,3.0,A,Burnley,Everton,4.49,3.81,1.87,4.2,3.48,2.02
3231,26/10/14,1.0,1.0,D,Man United,Chelsea,2.92,3.5,2.55,2.86,3.35,2.68
3232,26/10/14,1.0,2.0,A,Tottenham,Newcastle,1.76,3.93,5.03,1.56,4.45,6.6
3233,26/10/2019,1.0,1.0,D,West Ham,Sheffield United,2.15,3.46,3.66,2.29,3.4,3.39
3234,26/10/2019,2.0,4.0,A,Burnley,Chelsea,4.61,4.17,1.75,5.06,4.07,1.71
3235,26/10/2019,3.0,0.0,H,Man City,Aston Villa,1.09,12.5,29.54,1.06,16.5,33.5
3236,26/10/2019,3.0,2.0,H,Brighton,Everton,2.9,3.37,2.6,2.76,3.3,2.77
3237,26/10/2019,0.0,0.0,D,Watford,Bournemouth,2.21,3.52,3.44,2.33,3.59,3.12
3238,26/10/2020,1.0,1.0,D,Brighton,West Brom,1.78,4.08,4.7,1.67,4.3,5.26
3239,26/10/2020,0.0,1.0,A,Burnley,Tottenham,5.63,4.15,1.66,5.59,4.41,1.61
3240,26/11/16,5.0,4.0,H,Swansea,Crystal Palace,2.67,3.32,2.9,2.72,3.33,2.84
3241,26/11/16,2.0,1.0,H,Chelsea,Tottenham,1.78,3.81,5.09,1.72,3.84,5.55
3242,26/11/16,2.0,2.0,D,Leicester,Middlesbrough,1.87,3.65,4.72,1.93,3.41,4.8
3243,26/11/16,1.0,1.0,D,Hull,West Brom,3.3,3.18,2.48,2.86,3.11,2.86
3244,26/11/16,2.0,0.0,H,Liverpool,Sunderland,1.19,8.68,16.06,1.19,9.0,15.0
3245,26/11/16,1.0,2.0,A,Burnley,Man City,10.05,6.03,1.32,13.0,7.25,1.24
3246,26/11/2017,4.0,1.0,H,Southampton,Everton,1.88,3.49,4.98,1.81,3.72,5.0
3247,26/11/2017,1.0,2.0,A,Huddersfield,Man City,15.5,8.24,1.2,17.0,8.3,1.19
3248,26/11/2017,0.0,1.0,A,Burnley,Arsenal,5.89,4.47,1.6,6.25,4.2,1.61
3249,26/11/2018,1.0,2.0,A,Burnley,Newcastle,2.93,3.16,2.77,3.03,3.18,2.67
3250,26/12/12,3.0,1.0,H,Stoke,Liverpool,3.62,3.24,2.3,4.0,3.31,2.14
3251,26/12/12,1.0,0.0,H,Sunderland,Man City,7.26,4.33,1.53,7.25,4.42,1.52
3252,26/12/12,0.0,0.0,D,Reading,Swansea,2.99,3.55,2.48,3.04,3.49,2.47
3253,26/12/12,0.0,4.0,A,Aston Villa,Tottenham,3.88,3.63,2.05,4.38,3.64,1.93
3254,26/12/12,2.0,1.0,H,Everton,Wigan,1.47,4.59,8.22,1.62,4.08,6.25
3255,26/12/12,1.0,2.0,A,QPR,West Brom,2.23,3.48,3.51,2.38,3.54,3.14
3256,26/12/12,1.0,1.0,D,Fulham,Southampton,1.93,3.7,4.34,1.98,3.65,4.13
3257,26/12/12,4.0,3.0,H,Man United,Newcastle,1.26,6.8,13.15,1.29,6.2,12.5
3258,26/12/12,0.0,1.0,A,Norwich,Chelsea,6.05,4.1,1.63,5.46,4.03,1.69
3259,26/12/13,2.0,1.0,H,Man City,Liverpool,1.75,4.14,4.84,1.83,4.14,4.29
3260,26/12/13,5.0,1.0,H,Newcastle,Stoke,1.76,3.73,5.43,1.7,3.46,5.71
3261,26/12/13,1.0,2.0,A,Norwich,Fulham,2.07,3.49,3.97,1.88,3.65,4.68
3262,26/12/13,1.0,1.0,D,Tottenham,West Brom,1.52,4.49,7.19,1.54,4.43,6.91
3263,26/12/13,2.0,3.0,A,Hull,Man United,6.58,4.29,1.57,5.91,3.6,1.65
3264,26/12/13,0.0,1.0,A,Everton,Sunderland,1.36,5.21,11.08,1.33,5.65,10.5
3265,26/12/13,1.0,0.0,H,Chelsea,Swansea,1.34,5.43,10.96,1.31,5.69,12.56
3266,26/12/13,0.0,3.0,A,Cardiff,Southampton,3.39,3.39,2.34,3.52,3.32,2.3
3267,26/12/13,0.0,1.0,A,Aston Villa,Crystal Palace,1.94,3.39,4.77,1.96,3.45,4.56
3268,26/12/13,1.0,3.0,A,West Ham,Arsenal,6.13,4.1,1.63,5.73,4.32,1.55
3269,26/12/14,0.0,1.0,A,Burnley,Liverpool,4.8,3.97,1.79,5.61,3.97,1.69
3270,26/12/14,2.0,1.0,H,Arsenal,QPR,1.28,6.4,12.51,1.28,6.35,12.5
3271,26/12/14,1.0,3.0,A,West Brom,Man City,6.65,4.45,1.55,6.16,4.31,1.6
3272,26/12/14,1.0,0.0,H,Swansea,Aston Villa,1.77,3.74,5.32,1.72,4.09,5.15
3273,26/12/14,1.0,3.0,A,Sunderland,Hull,2.06,3.37,4.22,2.01,3.3,4.58
3274,26/12/14,3.0,1.0,H,Man United,Newcastle,1.38,5.28,9.25,1.38,5.4,9.45
3275,26/12/14,1.0,2.0,A,Leicester,Tottenham,3.75,3.55,2.12,3.42,3.61,2.23
3276,26/12/14,0.0,1.0,A,Everton,Stoke,1.83,3.65,5.03,1.88,3.71,4.54
3277,26/12/14,2.0,0.0,H,Chelsea,West Ham,1.35,5.56,10.33,1.33,5.67,11.05
3278,26/12/14,1.0,3.0,A,Crystal Palace,Southampton,3.66,3.4,2.21,3.77,3.41,2.17
3279,26/12/16,0.0,3.0,A,Hull,Man City,9.86,5.82,1.34,9.6,5.05,1.39
3280,26/12/16,3.0,1.0,H,Man United,Sunderland,1.24,6.95,15.0,1.21,7.65,16.0
3281,26/12/16,1.0,1.0,D,Watford,Crystal Palace,2.54,3.36,3.05,2.47,3.26,3.24
3282,26/12/16,0.0,2.0,A,Leicester,Everton,2.57,3.33,3.03,2.7,3.28,2.9
3283,26/12/16,3.0,0.0,H,Chelsea,Bournemouth,1.42,4.78,9.52,1.38,5.05,10.4
3284,26/12/16,1.0,4.0,A,Swansea,West Ham,2.71,3.43,2.78,2.44,3.46,3.11
3285,26/12/16,1.0,0.0,H,Burnley,Middlesbrough,3.06,3.18,2.64,2.97,3.18,2.71
3286,26/12/16,1.0,0.0,H,Arsenal,West Brom,1.35,5.58,10.12,1.35,5.55,10.25
3287,26/12/2015,2.0,0.0,H,Stoke,Man United,3.33,3.31,2.4,3.79,3.25,2.23
3288,26/12/2015,2.0,2.0,D,Chelsea,Watford,1.52,4.52,7.14,1.5,4.52,7.55
3289,26/12/2015,1.0,1.0,D,Aston Villa,West Ham,2.66,3.29,2.94,2.53,3.23,3.17
3290,26/12/2015,0.0,0.0,D,Bournemouth,Crystal Palace,2.48,3.45,3.06,2.14,3.48,3.77
3291,26/12/2015,3.0,0.0,H,Tottenham,Norwich,1.46,4.77,8.0,1.47,4.54,8.4
3292,26/12/2015,1.0,0.0,H,Liverpool,Leicester,1.95,3.87,4.0,1.99,3.79,3.94
3293,26/12/2015,4.0,1.0,H,Man City,Sunderland,1.21,7.65,16.0,1.21,7.95,14.78
3294,26/12/2015,4.0,0.0,H,Southampton,Arsenal,3.6,3.53,2.18,3.64,3.43,2.2
3295,26/12/2015,0.0,1.0,A,Newcastle,Everton,3.37,3.58,2.25,3.62,3.61,2.14
3296,26/12/2015,1.0,0.0,H,Swansea,West Brom,1.96,3.42,4.58,1.92,3.42,4.86
3297,26/12/2017,2.0,1.0,H,Watford,Leicester,2.57,3.47,2.92,2.7,3.46,2.78
3298,26/12/2017,5.0,0.0,H,Liverpool,Swansea,1.16,9.12,21.04,1.14,10.5,21.0
3299,26/12/2017,1.0,1.0,D,Huddersfield,Stoke,2.51,3.27,3.17,2.35,3.23,3.51
3300,26/12/2017,0.0,0.0,D,West Brom,Everton,2.47,3.22,3.28,2.25,3.16,3.85
3301,26/12/2017,2.0,2.0,D,Man United,Burnley,1.24,6.67,15.84,1.26,6.3,14.5
3302,26/12/2017,3.0,3.0,D,Bournemouth,West Ham,2.8,3.25,2.81,2.56,3.22,3.13
3303,26/12/2017,2.0,0.0,H,Chelsea,Brighton,1.21,7.25,17.45,1.17,8.4,21.5
3304,26/12/2017,5.0,2.0,H,Tottenham,Southampton,1.38,5.43,8.97,1.33,5.8,10.2
3305,26/12/2018,0.0,0.0,D,Crystal Palace,Cardiff,1.65,3.96,6.08,1.66,3.79,6.44
3306,26/12/2018,5.0,0.0,H,Tottenham,Bournemouth,1.37,5.18,10.01,1.37,5.38,9.25
3307,26/12/2018,1.0,2.0,A,Watford,Chelsea,5.08,3.92,1.76,5.74,4.01,1.67
3308,26/12/2018,3.0,1.0,H,Man United,Huddersfield,1.23,6.79,13.8,1.27,6.13,13.45
3309,26/12/2018,1.0,1.0,D,Brighton,Arsenal,5.26,3.84,1.75,5.48,3.89,1.72
3310,26/12/2018,2.0,1.0,H,Leicester,Man City,9.66,5.31,1.36,9.58,5.9,1.33
3311,26/12/2018,4.0,0.0,H,Liverpool,Newcastle,1.16,8.26,19.61,1.16,8.43,19.78
3312,26/12/2018,1.0,5.0,A,Burnley,Everton,4.51,3.5,1.95,4.38,3.65,1.93
3313,26/12/2018,1.0,1.0,D,Fulham,Wolves,3.25,3.3,2.45,2.96,3.15,2.76
3314,26/12/2019,2.0,1.0,H,Crystal Palace,West Ham,2.39,3.44,3.11,2.31,3.47,3.24
3315,26/12/2019,0.0,2.0,A,Chelsea,Southampton,1.36,5.3,9.12,1.4,5.08,8.43
3316,26/12/2019,1.0,1.0,D,Bournemouth,Arsenal,3.49,3.87,2.07,3.81,4.14,1.91
3317,26/12/2019,1.0,0.0,H,Aston Villa,Norwich,2.14,3.84,3.31,2.19,3.73,3.27
3318,26/12/2019,2.0,1.0,H,Tottenham,Brighton,1.56,4.48,6.0,1.53,4.48,6.6
3319,26/12/2019,1.0,0.0,H,Everton,Burnley,1.75,3.77,5.21,1.75,3.65,5.36
3320,26/12/2019,0.0,4.0,A,Leicester,Liverpool,3.39,3.81,2.12,3.61,4.17,1.97
3321,26/12/2019,1.0,1.0,D,Sheffield United,Watford,1.9,3.58,4.49,1.81,3.67,4.86
3322,26/12/2019,4.0,1.0,H,Man United,Newcastle,1.35,5.32,9.59,1.36,5.42,9.37
3323,26/12/2020,3.0,1.0,H,Arsenal,Chelsea,4.14,3.73,1.94,4.84,3.96,1.77
3324,26/12/2020,2.0,0.0,H,Man City,Newcastle,1.14,9.55,22.92,1.13,9.55,22.04
3325,26/12/2020,0.0,0.0,D,Fulham,Southampton,3.29,3.42,2.35,2.8,3.43,2.68
3326,26/12/2020,0.0,1.0,A,Sheffield United,Everton,4.26,3.66,1.94,3.38,3.29,2.37
3327,26/12/2020,2.0,2.0,D,Leicester,Man United,3.08,3.67,2.35,3.03,3.62,2.4
3328,26/12/2020,3.0,0.0,H,Aston Villa,Crystal Palace,1.95,3.9,3.91,1.83,3.93,4.47
3329,26/12/2021,6.0,3.0,H,Man City,Leicester,1.19,7.91,13.72,1.13,10.5,21.0
3330,26/12/2021,0.0,5.0,A,Norwich,Arsenal,8.02,4.81,1.42,6.58,4.54,1.53
3331,26/12/2021,3.0,0.0,H,Tottenham,Crystal Palace,1.7,3.91,5.21,1.75,3.87,5.14
3332,26/12/2021,2.0,3.0,A,West Ham,Southampton,1.86,3.78,4.28,1.98,3.66,4.07
3333,26/12/2021,1.0,3.0,A,Aston Villa,Chelsea,5.57,3.77,1.69,5.37,3.91,1.71
3334,26/12/2021,2.0,0.0,H,Brighton,Brentford,1.95,3.49,4.25,1.99,3.41,4.42
3335,27/01/2021,1.0,2.0,A,Man United,Sheffield United,1.29,6.21,11.4,1.28,6.26,11.23
3336,27/01/2021,1.0,1.0,D,Everton,Leicester,2.92,3.26,2.68,3.38,3.34,2.34
3337,27/01/2021,0.0,0.0,D,Brighton,Fulham,2.07,3.47,3.96,2.14,3.35,3.9
3338,27/01/2021,0.0,0.0,D,Chelsea,Wolves,1.63,4.26,5.68,1.64,3.97,6.1
3339,27/01/2021,3.0,2.0,H,Burnley,Aston Villa,4.01,3.65,2.0,4.66,3.84,1.82
3340,27/02/17,3.0,1.0,H,Leicester,Liverpool,5.75,4.27,1.63,5.75,4.05,1.67
3341,27/02/2016,1.0,0.0,H,Leicester,Norwich,1.57,4.42,6.32,1.57,4.19,6.95
3342,27/02/2016,1.0,2.0,A,Southampton,Chelsea,2.9,3.37,2.65,3.23,3.3,2.45
3343,27/02/2016,2.0,1.0,H,Stoke,Aston Villa,1.69,3.74,6.16,1.92,3.45,4.78
3344,27/02/2016,0.0,0.0,D,Watford,Bournemouth,2.45,3.31,3.22,2.64,3.36,2.91
3345,27/02/2016,1.0,0.0,H,West Ham,Sunderland,1.85,3.75,4.7,1.86,3.7,4.69
