,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA,H_LastOdds,A_LastOdds,H_LastFTG,A_LastFTG,H_MMR,A_MMR,H_3Points,A_3Points,H_9Points,A_9Points,H_17Points,A_17Points,H_3EVs,A_3EVs,H_5EVs,A_5EVs,H_9EVs,A_9EVs,H_1shock,A_1shock,H_3shock,A_3shock,H_7shock,A_7shock,H_winstreak,A_winstreak
2194,1.0,0.0,H,Man United,Tottenham,2.22,3.37,3.64,2.18,3.39,3.75,3.19,2.42,0.0,2.0,26.81598645977403,26.77098470221675,3,6,12,16,25,33,2.8,7.48,4.75,11.309999999999999,12.11,18.08,1.94,-1.8000000000000005,5.800000000000001,4.26,10.739999999999998,5.329999999999998,1,1
2195,1.0,0.0,H,Southampton,Middlesbrough,1.68,3.68,6.42,1.63,3.76,7.2,1.63,7.2,0.0,0.0,22.907858019542022,22.75922025531576,4,4,12,10,21,15,5.54,11.67,8.469999999999999,27.939999999999998,21.56,47.400000000000006,7.98,-0.9199999999999999,3.6400000000000006,-5.21,15.8,-33.33,-1,1
2196,1.0,0.0,H,Bournemouth,Leicester,2.43,3.47,3.13,2.27,3.48,3.42,4.62,1.9,1.0,1.0,22.51556656550019,23.92917513166369,3,4,11,9,24,19,15.469999999999999,6.97,19.89,9.29,29.380000000000003,23.419999999999998,4.92,-13.64,-17.019999999999996,-8.100000000000001,-12.479999999999999,-2.5500000000000007,-1,1
2197,2.0,1.0,H,Everton,Arsenal,4.28,3.77,1.92,4.14,3.78,1.94,9.5,1.37,1.0,5.0,23.89905533570254,26.334021233762275,1,9,7,21,21,37,7.37,4.29,14.37,7.47,23.4,11.79,4.4799999999999995,8.54,1.3299999999999996,18.04,12.760000000000002,23.450000000000003,-3,10
2198,1.0,2.0,A,Crystal Palace,Man United,5.56,4.08,1.68,5.41,3.96,1.71,7.85,1.47,2.0,3.0,22.953615385357516,26.917874104148048,4,5,5,12,21,28,6.85,3.4800000000000004,13.889999999999999,6.67,26.4,12.6,2.35,-1.1800000000000002,-4.389999999999999,2.1199999999999997,-8.879999999999997,13.1,1,2
2199,2.0,0.0,H,Man City,Watford,1.28,6.4,12.25,1.28,6.7,11.0,1.13,21.5,3.0,1.0,30.0379069792236,22.301091046892036,3,3,12,14,36,24,3.1499999999999995,7.64,4.859999999999999,21.61,8.81,30.709999999999997,13.64,-4.4799999999999995,32.17,-1.4999999999999996,37.71,-17.09,-2,1
2200,0.0,3.0,A,Middlesbrough,Liverpool,6.48,4.28,1.58,5.53,3.91,1.71,5.53,1.71,0.0,0.0,22.215516811481038,28.82809427970526,4,4,10,18,15,34,11.92,2.24,31.62,4.92,50.66,10.730000000000002,0.6299999999999999,1.31,-5.09,14.790000000000001,-35.37,40.39,-1,-1
2201,0.0,0.0,D,Stoke,Southampton,3.29,3.25,2.45,3.32,3.34,2.38,5.61,1.72,0.0,0.0,21.927326285335827,23.00228431240633,6,6,17,12,22,23,14.83,4.98,19.13,7.859999999999999,36.69,20.75,-8.54,-0.6299999999999999,-12.489999999999998,6.2,-16.96,6.370000000000001,-1,1
2202,0.0,1.0,A,Sunderland,Chelsea,10.45,5.72,1.33,7.26,4.51,1.51,7.26,1.51,0.0,0.0,19.58047719262867,27.24078095142399,3,9,10,27,11,38,19.98,6.710000000000001,27.88,9.719999999999999,44.529999999999994,17.33,3.4499999999999997,-0.27,0.2199999999999993,-4.17,-16.930000000000003,-14.739999999999998,-1,9
2203,3.0,0.0,H,Tottenham,Hull,1.25,6.6,14.0,1.23,7.14,14.5,1.23,14.5,0.0,0.0,26.66739017627055,19.706920538184125,3,2,13,5,33,12,8.66,8.19,13.43,16.47,18.72,33.46,1.1800000000000002,-3.4,-3.73,0.3799999999999999,4.809999999999999,-0.6100000000000003,-1,-2
2204,3.0,1.0,H,West Brom,Swansea,2.06,3.5,4.04,2.08,3.45,4.01,2.53,3.25,1.0,1.0,21.836207523011126,21.23923700557813,4,6,12,8,23,12,15.96,13.23,23.52,22.7,46.92,47.160000000000004,0.27,-3.4499999999999997,-2.86,-2.8900000000000015,-22.580000000000002,-8.910000000000002,-1,1
2205,1.0,0.0,H,West Ham,Burnley,1.65,4.13,5.82,1.65,4.0,6.12,2.25,3.85,0.0,3.0,23.254362628706208,23.39697572615456,2,3,10,10,17,17,21.79,20.99,28.240000000000002,28.419999999999998,37.96,65.92,-9.97,-4.92,-20.64,-15.2,-26.730000000000004,-40.12,-3,1
2206,0.0,1.0,A,Crystal Palace,Chelsea,5.85,4.3,1.62,6.85,4.44,1.54,13.0,1.29,1.0,2.0,22.893235377892026,27.272855671448987,4,9,4,27,18,40,9.42,6.5,17.009999999999998,9.73,26.709999999999997,17.380000000000003,-2.99,-0.51,-8.620000000000001,-7.789999999999999,-11.489999999999998,-10.489999999999998,-1,10
2207,3.0,0.0,H,Middlesbrough,Swansea,2.07,3.42,4.1,2.14,3.33,3.96,2.14,3.96,0.0,0.0,22.01365476585501,21.06237295781742,3,3,9,8,15,12,12.650000000000002,13.52,22.400000000000002,21.18,51.93000000000001,43.87,2.13,0.23000000000000043,1.8399999999999999,-1.4199999999999988,-20.240000000000002,-11.170000000000002,-2,-1
2208,2.0,2.0,D,Stoke,Leicester,2.59,3.35,2.98,2.82,3.21,2.82,5.55,1.7,1.0,1.0,21.95830162585034,23.811184538347995,4,3,17,8,23,16,13.440000000000001,8.46,18.28,10.97,28.01,24.32,-3.32,1.27,-13.1,-8.760000000000002,-17.08,-1.6599999999999997,-1,-1
2209,1.0,0.0,H,Sunderland,Watford,2.67,3.23,2.97,2.67,3.32,2.9,2.67,2.9,0.0,0.0,19.366848702413165,22.269378441041717,3,3,9,13,11,21,12.24,16.41,28.53,20.66,49.24999999999999,39.2,0.51,0.56,0.3499999999999994,-3.649999999999999,-17.11,-13.359999999999998,-2,-1
2210,0.0,2.0,A,West Brom,Man United,5.53,3.77,1.74,6.1,3.9,1.67,18.0,1.2,1.0,0.0,21.95452157612907,26.978164581925615,6,7,14,14,23,30,16.18,4.83,19.949999999999996,6.69,46.78999999999999,14.0,-0.23000000000000043,2.99,-0.23000000000000043,3.75,-13.370000000000001,11.330000000000002,1,3
2211,1.0,0.0,H,West Ham,Hull,1.67,4.09,5.7,1.71,3.85,5.64,1.71,5.64,0.0,0.0,23.357387026888976,19.49863478065039,4,1,12,5,19,12,15.190000000000001,19.83,28.880000000000003,24.22,38.61000000000001,40.46,-0.6499999999999999,0.69,-12.040000000000001,-1.79,-26.689999999999998,-3.1200000000000006,1,-3
2212,1.0,3.0,A,Bournemouth,Southampton,2.95,3.23,2.69,2.97,3.26,2.65,5.34,1.68,1.0,2.0,22.642888644977138,22.985468781199945,6,4,13,12,24,21,8.639999999999999,4.21,21.53,8.55,29.539999999999996,20.08,-1.27,2.38,-10.209999999999999,9.73,-9.45,17.0,1,1
2213,2.0,1.0,H,Man City,Arsenal,2.13,3.56,3.7,2.26,3.5,3.41,1.72,4.75,3.0,0.0,30.073496141216985,26.198076727946997,3,6,15,18,36,37,3.19,3.89,5.92,7.4399999999999995,8.61,11.36,-0.56,5.34,20.09,15.3,35.68,27.52,1,-1
2214,2.0,1.0,H,Tottenham,Burnley,1.22,7.35,15.0,1.23,7.1,15.45,1.56,6.8,3.0,0.0,26.70355891008245,23.293292974954362,6,3,13,10,33,17,5.34,14.11,11.46,29.94,16.93,62.54,-0.69,0.6499999999999999,-1.3100000000000003,-3.03,2.1799999999999993,-30.380000000000003,1,-1
2215,0.0,1.0,A,Everton,Liverpool,4.27,3.85,1.9,3.99,3.4,2.1,3.78,2.17,0.0,0.0,24.02905109489183,28.869033471934,4,4,9,18,23,37,8.77,2.76,12.11,5.34,26.78,10.98,-5.34,-2.13,-5.16,13.04,-1.67,28.82,1,1
2216,1.0,0.0,H,Arsenal,West Brom,1.35,5.58,10.12,1.35,5.55,10.25,1.65,5.7,1.0,1.0,26.135517435223306,21.891271444636658,3,3,15,13,34,23,4.67,19.18,7.640000000000001,23.14,12.53,47.34,0.10999999999999943,1.3399999999999999,13.989999999999998,1.3799999999999994,22.25,-13.95,-2,-1
2217,1.0,0.0,H,Burnley,Middlesbrough,3.06,3.18,2.64,2.97,3.18,2.71,2.97,2.71,0.0,0.0,23.22800389955691,22.462362299554847,3,3,10,12,17,18,23.11,12.870000000000001,40.56,18.59,67.14,52.81,-13.989999999999998,-3.4200000000000004,-18.259999999999998,-0.6600000000000006,-30.12,-20.620000000000005,-2,1
2218,3.0,0.0,H,Chelsea,Bournemouth,1.42,4.78,9.52,1.38,5.05,10.4,1.37,10.11,0.0,3.0,27.33130522847794,22.538280577536874,9,3,27,10,43,21,4.32,5.59,9.760000000000002,19.709999999999997,17.36,29.72,-0.54,2.979999999999999,-1.32,6.629999999999999,-8.23,-9.510000000000002,11,-1
2219,0.0,3.0,A,Hull,Man City,9.86,5.82,1.34,9.6,5.05,1.39,9.6,1.39,0.0,0.0,19.16235976214839,30.145046602170698,1,6,5,17,12,36,20.54,4.3,26.33,6.6899999999999995,41.11,10.35,0.71,-0.10999999999999943,-2.0,12.97,-3.1600000000000006,37.489999999999995,-4,2
2220,0.0,2.0,A,Leicester,Everton,2.57,3.33,3.03,2.7,3.28,2.9,2.9,2.78,1.0,2.0,23.782041867603873,23.977687160464704,4,3,9,8,17,23,9.03,8.46,11.21,14.5,20.380000000000003,24.090000000000003,-2.82,1.1,-15.190000000000001,0.23999999999999977,1.3699999999999979,1.19,-1,-1
2221,3.0,1.0,H,Man United,Sunderland,1.24,6.95,15.0,1.21,7.65,16.0,1.21,16.0,0.0,0.0,27.029015726199756,20.221147976785417,9,3,16,12,30,14,5.5600000000000005,11.479999999999999,6.86,28.910000000000004,13.13,48.56,-1.3399999999999999,-1.67,0.4700000000000002,2.29,8.730000000000002,-13.400000000000002,4,1
2222,1.0,4.0,A,Swansea,West Ham,2.71,3.43,2.78,2.44,3.46,3.11,2.62,3.17,4.0,1.0,20.90108413780154,23.416421005935707,3,7,8,12,12,19,8.120000000000001,12.330000000000002,19.200000000000003,25.15,33.330000000000005,36.76,3.4200000000000004,-0.71,0.20000000000000107,-11.330000000000002,-7.640000000000001,-29.160000000000004,-2,2
2223,1.0,1.0,D,Watford,Crystal Palace,2.54,3.36,3.05,2.47,3.26,3.24,3.1,2.5,0.0,0.0,22.133661094100216,22.836572061291353,3,1,10,4,21,15,15.28,11.61,19.54,17.11,37.43,31.33,1.67,0.54,-2.2499999999999996,-0.10000000000000009,-10.939999999999998,-6.389999999999998,-2,-2
2224,4.0,1.0,H,Liverpool,Stoke,1.3,6.15,11.02,1.34,5.75,10.0,1.29,11.5,0.0,0.0,28.925678247341484,22.010526073182618,7,2,20,15,37,21,4.12,13.64,6.050000000000001,18.97,11.799999999999999,27.89,-1.1,2.82,-1.92,-9.04,23.159999999999997,-14.369999999999997,2,-1
2225,1.0,4.0,A,Southampton,Tottenham,3.01,3.3,2.6,3.11,3.2,2.59,4.6,1.86,1.0,1.0,23.08174192126154,26.770510839760746,7,6,12,15,24,33,5.66,5.21,9.01,11.120000000000001,21.38,17.46,-2.979999999999999,13.989999999999998,-1.229999999999999,14.479999999999999,11.22,14.539999999999997,2,2
2226,2.0,2.0,D,Hull,Everton,4.28,3.43,2.02,4.05,3.41,2.08,4.05,2.08,0.0,0.0,19.083695542182404,24.076249146851758,0,6,5,11,9,25,26.740000000000002,10.03,33.07,14.66,47.72,26.28,1.1699999999999997,-3.8,2.5699999999999994,-8.04,6.819999999999999,-5.109999999999999,-5,1
2227,4.0,1.0,H,Burnley,Sunderland,2.38,3.26,3.41,2.33,3.36,3.41,2.33,3.41,0.0,0.0,23.318040894909856,19.998408815365323,3,3,10,12,20,14,22.54,23.93,31.529999999999998,29.91,64.21000000000001,58.95,-1.9700000000000002,-14.370000000000001,-15.309999999999999,-15.530000000000001,-26.869999999999997,-19.18,1,-1
2228,4.0,2.0,H,Chelsea,Stoke,1.28,6.15,12.85,1.25,6.85,13.0,1.15,21.0,5.0,0.0,27.386030510814702,21.94828312071435,9,2,27,12,43,20,4.43,13.14,9.419999999999998,24.26,16.549999999999997,34.29,-1.1399999999999997,-7.64,-2.1899999999999995,-8.14,-6.869999999999999,-17.84,12,-2
2229,1.0,0.0,H,Leicester,West Ham,2.1,3.56,3.8,2.11,3.44,3.91,2.21,3.48,0.0,2.0,23.68356168946778,23.489957085603535,1,9,6,12,17,22,5.94,6.47,11.98,20.01,20.080000000000002,38.18000000000001,3.8,-7.0,2.25,-8.36,-3.3900000000000015,-38.17,-2,3
2230,1.0,0.0,H,Liverpool,Man City,2.37,3.52,3.18,2.48,3.51,3.01,3.22,2.31,4.0,3.0,28.96462828834403,30.162198718623674,9,9,20,19,37,36,5.15,4.93,6.199999999999999,6.839999999999999,11.83,11.27,7.64,-1.1699999999999997,4.41,-1.8399999999999992,21.59,35.099999999999994,3,3
2231,2.0,1.0,H,Man United,Middlesbrough,1.25,6.2,16.45,1.26,6.3,14.75,1.26,14.75,0.0,0.0,27.065808579176007,22.022786992587605,9,3,19,11,30,17,4.59,8.379999999999999,7.71,16.500000000000004,11.52,42.52,14.370000000000001,1.9700000000000002,16.020000000000003,0.6799999999999997,20.64,-3.900000000000001,5,-1
2232,1.0,2.0,A,Southampton,West Brom,1.78,3.59,5.55,1.69,3.8,6.05,2.76,2.96,3.0,2.0,23.02016254164186,21.819548109237477,4,3,11,13,23,20,6.139999999999999,16.43,8.969999999999999,30.53,16.24,46.53,4.25,0.3500000000000001,3.650000000000001,1.4599999999999995,6.660000000000002,-5.040000000000001,-1,-2
2233,0.0,3.0,A,Swansea,Bournemouth,2.83,3.49,2.63,2.75,3.41,2.75,4.0,2.01,0.0,1.0,20.76615900288057,22.482253220984774,0,3,7,9,9,21,7.41,13.64,17.92,20.009999999999998,33.28,35.82,7.0,1.1399999999999997,10.65,2.8499999999999988,1.8199999999999985,-16.96,-3,-2
2234,2.0,0.0,H,Arsenal,Crystal Palace,1.34,5.6,10.4,1.37,5.5,9.2,1.44,7.85,4.0,1.0,26.194652770535008,22.82517760310424,3,1,17,5,37,16,4.7,12.5,7.65,17.509999999999998,13.610000000000001,30.189999999999998,-0.3500000000000001,-3.24,5.1,-5.69,19.93,-14.85,1,-2
2235,1.0,4.0,A,Watford,Tottenham,5.71,3.94,1.69,6.51,4.28,1.58,17.5,1.17,0.0,2.0,22.145496054819358,26.834815722195483,1,9,10,17,21,35,13.370000000000001,5.05,19.779999999999998,9.16,36.730000000000004,19.11,2.47,-4.25,4.7,9.049999999999999,0.7400000000000007,14.489999999999998,-2,3
2236,3.0,0.0,H,Everton,Southampton,2.28,3.33,3.55,2.48,3.25,3.24,3.74,2.15,0.0,1.0,24.002078258616056,22.90572594199616,4,3,9,11,23,23,6.970000000000001,5.449999999999999,12.440000000000001,8.459999999999999,25.479999999999997,14.69,2.08,9.41,-0.6199999999999997,10.680000000000001,-4.629999999999999,19.26,1,-2
2237,2.0,1.0,H,Man City,Burnley,1.18,8.55,17.5,1.19,7.75,18.5,1.24,13.0,2.0,1.0,30.025074701260035,23.382348666650653,6,6,16,12,33,20,5.659999999999999,19.75,7.699999999999999,28.409999999999997,11.799999999999999,53.28999999999999,1.48,-2.91,0.20000000000000084,-18.869999999999997,31.810000000000006,-33.42,-1,2
2238,0.0,0.0,D,Middlesbrough,Leicester,2.8,3.16,2.88,2.78,3.06,2.99,4.8,1.93,2.0,2.0,21.791827531701173,23.782082244726684,3,4,8,8,14,19,17.6,5.63,28.330000000000002,12.84,53.75,17.34,-13.23,-1.1099999999999999,-14.68,-0.1299999999999999,-17.64,-6.960000000000003,-2,1
2239,2.0,2.0,D,Sunderland,Liverpool,9.95,5.55,1.35,10.0,6.2,1.32,15.0,1.19,0.0,2.0,19.621857352476642,29.091203408966752,3,9,12,20,14,40,20.080000000000002,5.92,28.889999999999997,7.9399999999999995,54.22,12.55,2.91,-1.48,-13.129999999999999,5.059999999999999,-12.400000000000002,17.72,-2,4
2240,3.0,1.0,H,West Brom,Hull,1.76,3.72,5.48,2.01,3.27,4.65,2.86,2.86,1.0,1.0,21.96438828423858,19.480928356888924,3,1,16,6,23,7,20.4,16.29,34.48,32.19,46.0,46.26,-9.41,-4.05,-7.720000000000001,-2.17,-10.81,-1.1000000000000005,1,-5
2241,0.0,2.0,A,West Ham,Man United,5.77,4.13,1.65,6.5,4.57,1.54,9.25,1.36,1.0,1.0,23.390392129661898,27.11619409877165,6,9,12,21,19,30,7.73,4.14,18.35,8.030000000000001,37.620000000000005,12.52,1.1099999999999999,13.23,-6.6,26.26,-27.89,31.37,-1,6
2242,3.0,3.0,D,Bournemouth,Arsenal,4.52,3.87,1.85,5.45,4.3,1.65,10.1,1.34,1.0,3.0,22.569890805518888,26.262484976151384,3,6,12,17,24,39,14.120000000000001,5.130000000000001,17.740000000000002,7.39,36.28,13.54,-5.25,-0.7400000000000002,-1.1300000000000008,-0.9800000000000009,-19.419999999999998,22.4,1,2
2243,1.0,2.0,A,Crystal Palace,Swansea,1.8,3.77,5.0,1.88,3.71,4.58,2.84,2.72,4.0,5.0,22.759124875278218,20.617941067596586,1,0,5,7,16,9,16.29,6.15,22.049999999999997,11.31,34.59,31.86,0.7400000000000002,5.25,-1.96,15.67,-9.339999999999998,13.01,-3,-4
2244,2.0,0.0,H,Stoke,Watford,1.89,3.58,4.7,1.85,3.57,5.02,3.71,2.23,1.0,0.0,21.86705749485664,22.0897213252826,1,1,9,7,20,21,22.82,8.879999999999999,34.64,22.259999999999998,44.269999999999996,40.489999999999995,-23.0,-3.1899999999999995,-27.82,0.9500000000000011,-43.629999999999995,0.010000000000001119,-3,-3
2245,2.0,0.0,H,Tottenham,Chelsea,2.77,3.35,2.77,2.71,3.09,3.05,5.55,1.72,1.0,2.0,26.88978864415845,27.43507132166829,9,9,19,27,35,43,5.4,4.17,9.379999999999999,6.95,20.060000000000002,15.399999999999999,3.1899999999999995,23.0,12.929999999999998,21.32,8.509999999999998,16.64,4,13
2246,1.0,0.0,H,Burnley,Southampton,3.75,3.35,2.2,4.33,3.45,2.0,10.85,1.35,1.0,3.0,23.344387447959228,22.817547619161815,6,0,9,11,20,22,22.8,5.04,42.37,9.069999999999999,67.19,16.240000000000002,-17.12,4.4399999999999995,-22.0,18.1,-39.019999999999996,24.85,-1,-3
2247,3.0,1.0,H,Hull,Bournemouth,3.34,3.62,2.25,3.0,3.46,2.51,4.99,1.79,1.0,6.0,19.127783546723286,22.633099899454653,1,4,3,13,7,24,15.299999999999999,16.6,33.440000000000005,20.84,44.16,40.1,-0.620000000000001,-5.45,-3.500000000000001,-9.56,-4.580000000000001,-16.79,-6,1
2248,0.0,3.0,A,Leicester,Chelsea,6.1,3.96,1.66,4.98,3.62,1.84,6.76,1.56,0.0,3.0,23.75217077319,27.321674831857827,4,6,9,24,17,40,5.800000000000001,4.68,10.040000000000001,7.7299999999999995,18.590000000000003,15.95,-2.99,3.42,-0.30000000000000027,25.28,-11.880000000000003,16.950000000000003,1,-1
2249,1.0,3.0,A,Sunderland,Stoke,3.09,3.45,2.46,3.39,3.51,2.27,4.36,1.94,0.0,2.0,20.410530916276844,22.045160453658838,1,3,10,11,14,23,26.41,22.85,35.34,26.990000000000002,57.61,42.95,-10.0,-1.7000000000000002,-21.46,-32.34,-22.78,-42.620000000000005,-2,1
2250,0.0,4.0,A,Swansea,Arsenal,6.54,4.71,1.53,6.95,4.92,1.49,14.5,1.24,2.0,3.0,20.84435766751549,26.201266389124616,3,7,10,17,12,37,7.77,3.37,13.74,6.720000000000001,31.910000000000004,13.22,-6.28,1.65,5.97,0.5599999999999996,7.9700000000000015,15.97,1,2
2251,4.0,0.0,H,Tottenham,West Brom,1.32,5.51,12.56,1.34,5.38,11.29,1.7,5.55,1.0,1.0,27.001474907111533,22.054050089520537,9,6,21,16,37,25,6.88,17.310000000000002,9.34,24.490000000000002,19.57,42.35999999999999,-3.42,0.620000000000001,-4.48,-8.44,8.199999999999998,-7.33,5,2
2252,0.0,0.0,D,Watford,Middlesbrough,2.51,3.18,3.25,2.35,3.14,3.62,3.67,2.26,1.0,0.0,21.981218723718733,21.927629131149224,1,1,7,8,21,14,11.0,17.240000000000002,22.900000000000002,23.91,33.56,41.78,1.7000000000000002,2.78,0.9800000000000009,-8.48,-0.9999999999999982,-10.06,-4,-2
2253,3.0,0.0,H,West Ham,Crystal Palace,2.41,3.41,3.2,2.43,3.29,3.29,3.56,2.23,1.0,0.0,23.32823009612927,22.63122478358878,3,1,11,5,19,15,11.52,11.32,14.879999999999999,21.58,42.11,34.18,1.08,6.28,-4.8100000000000005,3.7800000000000002,-17.560000000000002,-4.300000000000002,-2,-4
2254,4.0,0.0,H,Everton,Man City,4.54,3.9,1.84,4.75,3.93,1.8,6.68,1.52,1.0,1.0,24.09025910445092,30.069502798962688,7,6,12,18,23,33,6.46,4.59,13.59,8.129999999999999,21.56,12.769999999999998,-4.4399999999999995,17.12,-6.159999999999999,17.43,-10.219999999999999,37.410000000000004,2,1
2255,1.0,1.0,D,Man United,Liverpool,2.16,3.34,3.88,2.03,3.41,4.28,3.54,2.28,0.0,0.0,27.1795557512751,28.93716164158739,9,7,21,18,30,40,4.01,4.140000000000001,7.39,7.950000000000001,12.370000000000001,11.580000000000002,-1.08,1.32,26.520000000000003,7.48,28.93,19.419999999999998,7,4
2256,2.0,2.0,D,Bournemouth,Watford,1.84,3.77,4.73,1.92,3.66,4.43,3.11,2.51,2.0,2.0,22.485240667129453,21.980364378621047,4,1,10,5,21,19,8.71,10.879999999999999,20.08,14.249999999999998,37.82,31.89,4.49,2.35,-6.209999999999999,0.8600000000000008,1.5599999999999987,1.0800000000000014,-1,-4
2257,0.0,1.0,A,Crystal Palace,Everton,3.19,3.45,2.4,3.02,3.31,2.58,5.1,1.76,1.0,1.0,22.536689958757382,24.266753736857634,0,7,5,14,12,23,11.369999999999997,8.31,19.459999999999997,14.200000000000001,30.72,25.71,4.290000000000001,-15.0,11.310000000000002,-17.36,7.970000000000001,-20.92,-5,3
2258,2.0,3.0,A,Liverpool,Swansea,1.22,7.55,14.0,1.27,6.5,13.0,1.46,7.3,2.0,1.0,28.90667010498721,20.76073433903677,5,3,18,9,38,11,6.08,12.280000000000001,9.52,16.68,13.470000000000002,32.92,-4.28,1.96,-4.44,0.9299999999999997,1.2800000000000002,8.13,4,-1
2259,2.0,2.0,D,Man City,Tottenham,2.13,3.52,3.75,2.15,3.58,3.62,2.48,3.02,0.0,2.0,29.858670540883715,27.05416178694128,3,9,15,21,30,37,4.0,5.63,7.6499999999999995,9.45,12.08,19.34,15.0,-1.3600000000000003,33.6,-1.5900000000000007,45.400000000000006,8.639999999999997,-1,6
2260,1.0,3.0,A,Middlesbrough,West Ham,2.47,3.17,3.33,2.58,3.11,3.21,4.26,2.0,1.0,1.0,21.931057996463363,23.422208909678854,2,3,9,14,15,22,18.15,10.84,22.000000000000004,15.66,38.449999999999996,39.1,-3.62,-4.290000000000001,-14.07,-2.100000000000001,-12.760000000000002,-20.43,-2,1
2261,1.0,1.0,D,Stoke,Man United,6.08,4.08,1.64,5.92,4.35,1.61,12.0,1.31,1.0,1.0,22.18103971796918,27.208279271523814,6,7,14,21,26,31,16.12,3.8299999999999996,26.94,6.709999999999999,44.09,11.9,-1.42,2.03,-26.119999999999997,14.18,-42.800000000000004,29.020000000000003,2,7
2262,2.0,0.0,H,West Brom,Sunderland,1.7,3.91,5.68,1.68,3.99,5.68,3.21,2.54,1.0,1.0,21.990754909939625,19.999809658229147,6,1,13,7,25,14,18.349999999999998,13.8,32.699999999999996,31.470000000000002,50.739999999999995,57.71,1.3600000000000003,1.42,-7.429999999999999,-5.67,-5.699999999999999,-17.75,-1,-3
2263,2.0,1.0,H,Arsenal,Burnley,1.22,7.35,15.7,1.21,7.55,17.0,1.37,9.5,1.0,0.0,26.250262966378173,23.441196158965504,7,6,19,12,37,22,3.51,24.159999999999997,7.270000000000001,41.58,12.5,67.69,-1.96,-3.33,-1.0500000000000003,-23.36,12.59,-43.589999999999996,3,1
2264,2.0,0.0,H,Chelsea,Hull,1.18,8.5,18.0,1.18,8.5,17.5,1.46,7.5,2.0,0.0,27.388299633582346,19.778068883928047,6,4,24,6,42,9,5.14,9.7,8.06,22.939999999999998,16.28,44.629999999999995,-2.5200000000000005,-4.49,23.900000000000002,-9.16,21.44,-9.990000000000002,1,1
2265,3.0,0.0,H,Southampton,Leicester,1.86,3.48,5.1,1.83,3.6,5.07,3.05,2.52,0.0,0.0,22.722978615288014,23.689386342365353,0,4,10,9,22,17,3.93,8.08,8.69,11.600000000000001,15.049999999999999,20.99,3.33,2.5200000000000005,17.18,-1.5799999999999992,20.200000000000003,-12.969999999999999,-4,-1
2266,1.0,2.0,A,Arsenal,Watford,1.24,6.92,14.64,1.23,7.28,14.2,1.63,6.0,3.0,1.0,26.32372959966761,21.98877706325589,7,2,19,6,37,17,3.3499999999999996,8.799999999999999,6.07,15.78,12.370000000000001,34.09,15.58,-4.43,15.27,-0.379999999999999,19.63,1.1300000000000008,4,-4
2267,0.0,2.0,A,Bournemouth,Crystal Palace,2.12,3.57,3.73,2.18,3.36,3.79,3.64,2.23,1.0,1.0,22.476671378458153,22.4536355626123,2,0,11,5,22,9,6.88,5.1899999999999995,19.03,15.629999999999999,29.64,30.9,1.92,1.58,0.96,12.15,-1.4400000000000013,7.200000000000001,-1,-6
2268,1.0,0.0,H,Burnley,Leicester,2.89,3.29,2.7,3.0,3.2,2.67,7.32,1.5,0.0,3.0,23.369284966241935,23.57728869338897,3,1,12,8,22,14,37.83,10.040000000000001,43.13,13.850000000000001,71.69,24.130000000000003,-15.58,2.49,-36.03,2.0200000000000005,-54.25,3.1600000000000006,-1,-2
2269,1.0,1.0,D,Liverpool,Chelsea,2.63,3.33,2.95,2.58,3.2,3.12,3.52,2.19,2.0,1.0,28.683430528665376,27.420982190044686,2,6,15,24,35,45,3.8700000000000006,5.069999999999999,7.690000000000001,7.699999999999999,12.55,15.739999999999998,35.46,-0.3599999999999999,32.5,0.5399999999999996,35.43,21.350000000000005,-1,2
2270,1.0,1.0,D,Middlesbrough,West Brom,2.73,3.05,3.06,2.71,3.01,3.13,3.12,2.65,0.0,0.0,21.604591809399587,22.086047804668702,2,6,8,15,15,25,5.98,13.979999999999999,21.440000000000005,29.28,36.23,50.56,5.05,-1.3599999999999999,4.209999999999999,0.6200000000000014,-8.34,-7.33,-3,1
2271,0.0,0.0,D,Sunderland,Tottenham,9.13,5.41,1.38,8.75,5.71,1.37,9.75,1.34,0.0,1.0,19.624351351239998,27.100498024598636,1,7,7,22,14,35,16.07,6.67,33.480000000000004,10.84,48.39,17.41,1.3599999999999999,-3.62,-7.220000000000001,-8.4,-19.840000000000003,3.839999999999998,-4,6
2272,2.0,1.0,H,Swansea,Southampton,3.29,3.42,2.36,3.25,3.46,2.36,5.74,1.67,0.0,1.0,21.122442121145323,22.835032779829323,6,3,9,10,14,22,23.53,5.07,26.72,7.87,43.2,14.729999999999999,-35.46,-2.49,-39.78,5.279999999999999,-23.88,18.339999999999996,1,1
2273,0.0,0.0,D,Man United,Hull,1.2,7.88,17.01,1.2,8.0,15.75,1.45,9.15,1.0,0.0,27.127280948610498,19.640344841185886,5,3,21,5,32,9,3.1799999999999997,23.15,5.6499999999999995,34.8,12.149999999999999,59.269999999999996,1.61,0.3599999999999999,2.5599999999999996,-4.750000000000002,31.810000000000002,-6.230000000000002,7,-1
2274,1.0,1.0,D,Stoke,Everton,2.85,3.4,2.67,3.2,3.37,2.43,5.39,1.68,0.0,1.0,22.314902288022125,24.347985752348237,7,9,12,17,27,23,9.04,9.81,30.04,13.790000000000001,45.300000000000004,25.549999999999997,-5.92,-1.58,-9.04,-21.019999999999996,-40.18000000000001,-26.979999999999997,2,4
